date,location,latitude,longitude,site_type,zone,pollutant_type,value,unit,status
2025-06-12,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,2.5,ugm-3,N
2025-06-12,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,2.6,ugm-3,N
2025-06-12,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,2.6,ugm-3,N
2025-06-12,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,2.7,ugm-3,N
2025-06-12,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,2.8,ugm-3,N
2025-06-13,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,1.4,ugm-3,N
2025-06-13,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,1.4,ugm-3,N
2025-06-13,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,1.5,ugm-3,N
2025-06-13,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,1.5,ugm-3,N
2025-06-13,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,1.6,ugm-3,N
2025-06-13,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,1.6,ugm-3,N
2025-06-13,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,1.6,ugm-3,N
2025-06-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,1.1,ugm-3,N
2025-06-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,1.1,ugm-3,N
2025-06-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,1.1,ugm-3,N
2025-06-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,1.1,ugm-3,N
2025-06-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,1.2,ugm-3,N
2025-06-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,1.2,ugm-3,N
2025-06-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,1.1,ugm-3,N
2025-06-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.2,ugm-3,N
2025-06-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.2,ugm-3,N
2025-06-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.2,ugm-3,N
2025-06-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.2,ugm-3,N
2025-06-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.2,ugm-3,N
2025-06-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.6,ugm-3,N
2025-06-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.6,ugm-3,N
2025-06-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.7,ugm-3,N
2025-06-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.7,ugm-3,N
2025-06-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.7,ugm-3,N
2025-06-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.7,ugm-3,N
2025-06-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.7,ugm-3,N
2025-06-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.6,ugm-3,N
2025-06-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.6,ugm-3,N
2025-06-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.6,ugm-3,N
2025-06-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.6,ugm-3,N
2025-06-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.6,ugm-3,N
2025-06-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.6,ugm-3,N
2025-06-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.6,ugm-3,N
2025-06-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.4,ugm-3,N
2025-06-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.4,ugm-3,N
2025-06-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.5,ugm-3,N
2025-06-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.5,ugm-3,N
2025-06-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.5,ugm-3,N
2025-06-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,1.0,ugm-3,N
2025-06-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,1.0,ugm-3,N
2025-06-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,1.0,ugm-3,N
2025-06-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,1.1,ugm-3,N
2025-06-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,1.1,ugm-3,N
2025-06-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,1.1,ugm-3,N
2025-06-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,1.1,ugm-3,N
2025-06-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,1.9,ugm-3,N
2025-06-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,1.9,ugm-3,N
2025-06-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,2.0,ugm-3,N
2025-06-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,2.0,ugm-3,N
2025-06-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,2.1,ugm-3,N
2025-06-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,2.2,ugm-3,N
2025-06-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,2.3,ugm-3,N
2025-06-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,1.7,ugm-3,N
2025-06-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,1.7,ugm-3,N
2025-06-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,1.8,ugm-3,N
2025-06-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,1.9,ugm-3,N
2025-06-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,2.0,ugm-3,N
2025-06-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,2.1,ugm-3,N
2025-06-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,2.1,ugm-3,N
2025-06-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.8,ugm-3,N
2025-06-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.8,ugm-3,N
2025-06-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.9,ugm-3,N
2025-06-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.9,ugm-3,N
2025-06-22,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.9,ugm-3,N
2025-06-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.4,ugm-3,N
2025-06-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.4,ugm-3,N
2025-06-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.4,ugm-3,N
2025-06-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.4,ugm-3,N
2025-06-23,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.4,ugm-3,N
2025-06-24,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.4,ugm-3,N
2025-06-24,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.4,ugm-3,N
2025-06-24,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.4,ugm-3,N
2025-06-24,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.4,ugm-3,N
2025-06-24,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.4,ugm-3,N
2025-06-25,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.3,ugm-3,N
2025-06-25,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.4,ugm-3,N
2025-06-25,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.4,ugm-3,N
2025-06-25,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.4,ugm-3,N
2025-06-25,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.4,ugm-3,N
2025-06-26,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.5,ugm-3,N
2025-06-26,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.5,ugm-3,N
2025-06-26,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.5,ugm-3,N
2025-06-26,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.5,ugm-3,N
2025-06-26,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.5,ugm-3,N
2025-06-27,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.2,ugm-3,N
2025-06-27,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.3,ugm-3,N
2025-06-27,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.3,ugm-3,N
2025-06-27,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.3,ugm-3,N
2025-06-27,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.3,ugm-3,N
2025-06-28,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.7,ugm-3,N
2025-06-28,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.7,ugm-3,N
2025-06-28,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.6,ugm-3,N
2025-06-28,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.6,ugm-3,N
2025-06-28,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.5,ugm-3,N
2025-06-29,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.7,ugm-3,N
2025-06-29,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.7,ugm-3,N
2025-06-29,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.7,ugm-3,N
2025-06-29,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.7,ugm-3,N
2025-06-29,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.8,ugm-3,N
2025-06-29,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.8,ugm-3,N
2025-06-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.6,ugm-3,N
2025-06-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.7,ugm-3,N
2025-06-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.7,ugm-3,N
2025-06-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.7,ugm-3,N
2025-06-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.7,ugm-3,N
2025-06-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.7,ugm-3,N
2025-06-30,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.7,ugm-3,N
2025-07-01,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.5,ugm-3,N
2025-07-01,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.5,ugm-3,N
2025-07-01,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.5,ugm-3,N
2025-07-01,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.5,ugm-3,N
2025-07-01,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.5,ugm-3,N
2025-07-02,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.5,ugm-3,N
2025-07-02,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.5,ugm-3,N
2025-07-02,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.5,ugm-3,N
2025-07-02,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.5,ugm-3,N
2025-07-02,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.6,ugm-3,N
2025-07-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.2,ugm-3,N
2025-07-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.2,ugm-3,N
2025-07-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.2,ugm-3,N
2025-07-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.3,ugm-3,N
2025-07-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.3,ugm-3,N
2025-07-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.3,ugm-3,N
2025-07-03,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.3,ugm-3,N
2025-07-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.4,ugm-3,N
2025-07-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.4,ugm-3,N
2025-07-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.4,ugm-3,N
2025-07-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.4,ugm-3,N
2025-07-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.4,ugm-3,N
2025-07-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.4,ugm-3,N
2025-07-04,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.4,ugm-3,N
2025-07-05,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.2,ugm-3,N
2025-07-05,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.2,ugm-3,N
2025-07-05,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.2,ugm-3,N
2025-07-05,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.2,ugm-3,N
2025-07-05,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.2,ugm-3,N
2025-07-06,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.3,ugm-3,N
2025-07-06,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.3,ugm-3,N
2025-07-06,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.3,ugm-3,N
2025-07-06,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.3,ugm-3,N
2025-07-06,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.3,ugm-3,N
2025-07-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.6,ugm-3,N
2025-07-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.7,ugm-3,N
2025-07-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.6,ugm-3,N
2025-07-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.6,ugm-3,N
2025-07-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.6,ugm-3,N
2025-07-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.6,ugm-3,N
2025-07-07,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.5,ugm-3,N
2025-07-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.8,ugm-3,N
2025-07-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.8,ugm-3,N
2025-07-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.8,ugm-3,N
2025-07-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.8,ugm-3,N
2025-07-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.8,ugm-3,N
2025-07-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.8,ugm-3,N
2025-07-08,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.8,ugm-3,N
2025-07-09,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.3,ugm-3,N
2025-07-09,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.3,ugm-3,N
2025-07-09,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.3,ugm-3,N
2025-07-09,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.3,ugm-3,N
2025-07-09,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.4,ugm-3,N
2025-07-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.6,ugm-3,N
2025-07-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.6,ugm-3,N
2025-07-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.6,ugm-3,N
2025-07-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.6,ugm-3,N
2025-07-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.6,ugm-3,N
2025-07-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.6,ugm-3,N
2025-07-10,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.7,ugm-3,N
2025-07-11,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.9,ugm-3,N
2025-07-11,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,1.0,ugm-3,N
2025-07-11,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,1.0,ugm-3,N
2025-07-11,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,1.0,ugm-3,N
2025-07-11,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,1.0,ugm-3,N
2025-07-11,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,1.1,ugm-3,N
2025-07-11,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,1.1,ugm-3,N
2025-07-12,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,1.4,ugm-3,N
2025-07-12,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,1.4,ugm-3,N
2025-07-12,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,1.4,ugm-3,N
2025-07-12,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,1.5,ugm-3,N
2025-07-12,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,1.5,ugm-3,N
2025-07-12,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,1.6,ugm-3,N
2025-07-13,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.7,ugm-3,N
2025-07-13,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.7,ugm-3,N
2025-07-13,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.7,ugm-3,N
2025-07-13,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.7,ugm-3,N
2025-07-13,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.8,ugm-3,N
2025-07-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.6,ugm-3,N
2025-07-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.6,ugm-3,N
2025-07-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.6,ugm-3,N
2025-07-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.6,ugm-3,N
2025-07-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.6,ugm-3,N
2025-07-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.6,ugm-3,N
2025-07-14,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.6,ugm-3,N
2025-07-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.5,ugm-3,N
2025-07-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.5,ugm-3,N
2025-07-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.5,ugm-3,N
2025-07-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.6,ugm-3,N
2025-07-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.6,ugm-3,N
2025-07-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.6,ugm-3,N
2025-07-15,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.6,ugm-3,N
2025-07-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.5,ugm-3,N
2025-07-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.5,ugm-3,N
2025-07-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.5,ugm-3,N
2025-07-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.6,ugm-3,N
2025-07-16,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.6,ugm-3,N
2025-07-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.9,ugm-3,N
2025-07-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.9,ugm-3,N
2025-07-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,1.0,ugm-3,N
2025-07-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,1.0,ugm-3,N
2025-07-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,1.0,ugm-3,N
2025-07-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,1.1,ugm-3,N
2025-07-17,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,1.1,ugm-3,N
2025-07-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,1.0,ugm-3,N
2025-07-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,1.0,ugm-3,N
2025-07-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,1.1,ugm-3,N
2025-07-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,1.1,ugm-3,N
2025-07-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,1.1,ugm-3,N
2025-07-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,1.2,ugm-3,N
2025-07-18,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,1.2,ugm-3,N
2025-07-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,1.0,ugm-3,N
2025-07-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,1.0,ugm-3,N
2025-07-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,1.0,ugm-3,N
2025-07-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,1.0,ugm-3,N
2025-07-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,1.1,ugm-3,N
2025-07-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,1.1,ugm-3,N
2025-07-19,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,1.1,ugm-3,N
2025-07-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.6,ugm-3,N
2025-07-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.6,ugm-3,N
2025-07-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.6,ugm-3,N
2025-07-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,yellow_pm_590nm,0.6,ugm-3,N
2025-07-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,green_pm_520nm,0.6,ugm-3,N
2025-07-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,blue_pm_470nm,0.6,ugm-3,N
2025-07-20,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,uv_pm_370nm,0.6,ugm-3,N
2025-07-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,black_carbon_880nm,0.7,ugm-3,N
2025-07-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,infrared_pm_950nm,0.7,ugm-3,N
2025-07-21,Newcastle Centre,54.97825,-1.610528,Urban Background,North East,red_pm_660nm,0.7,ugm-3,N
